date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:27:02	577/577	---M--	200	added ('OK')	application/json	date:Wed,%2009%20Mar%202022%2017:27:02%20GMT	http://localhost/wordpress/wp-json/wp/v2/users/1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-json/wp/v2/users/1.json	(from http://localhost/wordpress/author/alex/)
17:27:03	59016/59016	---M-Z	200	added ('OK')	text/css	etag:%22e688-5bca85cdbf580-gzip%22	http://localhost/wordpress/wp-includes/css/dashicons.min.css?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/css/dashicons.min74e5.css	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:04	5854/5854	---M-Z	200	added ('OK')	text/css	etag:%2216de-5d0dc137e9a80-gzip%22	http://localhost/wordpress/wp-includes/css/buttons.min.css?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/css/buttons.min74e5.css	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:04	1700/1700	---M-Z	200	added ('OK')	application/rss+xml	etag:%221f696b31b8825f0d9c603ec335ba9b50-gzip%22	http://localhost/wordpress/author/alex/feed/	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/author/alex/feed/index.html	(from http://localhost/wordpress/author/alex/)
17:27:04	25369/25369	---M-Z	200	added ('OK')	text/css	etag:%226319-5cb0a8e3c9600-gzip%22	http://localhost/wordpress/wp-admin/css/forms.min.css?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/css/forms.min74e5.css	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:04	2477/2477	---M-Z	200	added ('OK')	text/css	etag:%229ad-57cc15c805580-gzip%22	http://localhost/wordpress/wp-admin/css/l10n.min.css?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/css/l10n.min74e5.css	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:04	6315/6315	---M-Z	200	added ('OK')	text/css	etag:%2218ab-5d0de3d944e80-gzip%22	http://localhost/wordpress/wp-admin/css/login.min.css?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/css/login.min74e5.css	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:05	2523/2523	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202022%2017:27:04%20GMT	http://localhost/wordpress/wp-login.php?action=lostpassword	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-loginc2b6.html	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:05	351/351	---M-Z	200	added ('OK')	application/javascript	etag:%2215f-5bc03a4c745c0-gzip%22	http://localhost/wordpress/wp-includes/js/zxcvbn-async.min.js?ver=1.0	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/zxcvbn-async.min5152.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:05	6494/6494	---M-Z	200	added ('OK')	application/javascript	etag:%22195e-5d0d6649ad240-gzip%22	http://localhost/wordpress/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/dist/vendor/regenerator-runtime.min3937.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:05	19261/19261	---M-Z	200	added ('OK')	application/javascript	etag:%224b3d-5d0d3402e3440-gzip%22	http://localhost/wordpress/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:05	5690/5690	---M-Z	200	added ('OK')	application/javascript	etag:%22163a-5d0d3402e3440-gzip%22	http://localhost/wordpress/wp-includes/js/dist/hooks.min.js?ver=1e58c8c5a32b2e97491080c5b10dc71c	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/dist/hooks.min8cbb.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:06	10407/10407	---M-Z	200	added ('OK')	application/javascript	etag:%2228a7-5d0d3402e3440-gzip%22	http://localhost/wordpress/wp-includes/js/dist/i18n.min.js?ver=30fcecb428a0e8383d3776bcdd3a7834	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/dist/i18n.mina28b.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:06	1123/1123	---M-Z	200	added ('OK')	application/javascript	etag:%22463-5b97c601ab6c0-gzip%22	http://localhost/wordpress/wp-admin/js/password-strength-meter.min.js?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/js/password-strength-meter.min74e5.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:06	19069/19069	---M-Z	200	added ('OK')	application/javascript	etag:%224a7d-5cfc11ea01a40-gzip%22	http://localhost/wordpress/wp-includes/js/underscore.min.js?ver=1.13.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/underscore.min0028.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:06	1340/1340	---M-Z	200	added ('OK')	application/javascript	etag:%2253c-5c59844787880-gzip%22	http://localhost/wordpress/wp-includes/js/wp-util.min.js?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/js/wp-util.min74e5.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:06	6102/6102	---M-Z	200	added ('OK')	application/javascript	etag:%2217d6-5d0f0eb3e2440-gzip%22	http://localhost/wordpress/wp-admin/js/user-profile.min.js?ver=5.9.1	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/js/user-profile.min74e5.js	(from http://localhost/wordpress/wp-login.php?redirect_to=http%3A%2F%2Flocalhost%2Fwordpress%2Fwp-admin%2F%26reauth=1)
17:27:08	1372/1372	---M--	200	added ('OK')	image/gif	etag:%2255c-5d0dca9a37e40%22	http://localhost/wordpress/wp-admin/images/loading.gif	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/images/loading.gif	(from http://localhost/wordpress/wp-admin/css/forms.min.css?ver=5.9.1)
17:27:08	1521/1521	---M--	200	added ('OK')	image/svg+xml	etag:%225f1-51300c013bcc0%22	http://localhost/wordpress/wp-admin/images/wordpress-logo.svg?ver=20131107	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/images/wordpress-logo7d6b.svg	(from http://localhost/wordpress/wp-admin/css/login.min.css?ver=5.9.1)
17:27:09	6398/6398	---M-Z	200	added ('OK')	text/html	date:Wed,%2009%20Mar%202022%2017:27:08%20GMT	http://localhost/wordpress/wp-login.php	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-login.html	(from http://localhost/wordpress/wp-login.php?action=lostpassword)
17:27:09	3113/3113	---M--	200	added ('OK')	image/png	etag:%22c29-5a624e1454500%22	http://localhost/wordpress/wp-admin/images/w-logo-blue.png?ver=20131202	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-admin/images/w-logo-blue7a53.png	(from http://localhost/wordpress/wp-admin/css/login.min.css?ver=5.9.1)
17:27:11	56564/56564	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22dcf4-5aaa63de0f7c0%22	http://localhost/wordpress/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/fonts/dashicons7d4b.eot	(from http://localhost/wordpress/wp-includes/css/dashicons.min.css?ver=5.9.1)
17:27:11	56392/56392	---M--	200	added ('OK')	font/ttf	etag:%22dc48-5aaa63de0f7c0%22	http://localhost/wordpress/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	C:/My%20Web%20Sites/Portfolio%20pal%202/localhost/wordpress/wp-includes/fonts/dashicons7d4b.ttf	(from http://localhost/wordpress/wp-includes/css/dashicons.min.css?ver=5.9.1)
